Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_T3	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_T3	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_T3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_AMag_T1	Source_AMag_Err_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_AMag_C2	Source_AMag_Err_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	Source_Error_T3	Source_AMag_T3	Source_AMag_Err_T3	Source_SNR_T3	Peak_T3	Mean_T3	Sky/Pixel_T3	FWHM_T3	Width_T3	X-Width_T3	Y-Width_T3	Angle_T3	Roundness_T3	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_T3	N_Sky_Pixels_T3
AD Leo_2026-01-20_Light_B_r253_calibrated.fits	281	0	61060.51927853003	2461060.51927853	NaN	NaN	0	1.08599	NaN	-20	20	NaN	NaN	2.7087423092502347	4.771594980777617	1.3	8	12	20	2.1150926639722893	0	0.2772199375675096	0.0102179041192102	0	0.0025447591404518	206.99867989520502	0	108.93759380241241	21197.228106983544	84.92547958377916	920.3226320013116	785.3606321597389	920.8226320013116	719.1393678402611	10.326493732144522	19.86970044376223	44834.10166562811	71.52815432014556	121.02286366157556	10.800676502672378	0.005232507053691	370.4597652803916	6230	626.8035585674381	21.570833333333333	720	2.715076440378997	3.6454143128048884	3.673518789722993	3.6173098358867835	328.25071184617155	0.9988061014381955	899.3974345265146	852.9939894068946	899.8974345265146	651.5060105931054	10.326758222069655	19.894788951229483	21197.228106983544	84.92547958377916	11.614	0.0043412491924648	249.59797943881418	2865	296.34803677596705	21.513249651324966	2.6739667303612022	3.5016635889188006	3.485253161860601	3.5180740159769996	310.82326445964253	0.9958378041361973	918.4362122855138	951.4222458156382	918.9362122855138	553.0777541843618	10.325900444489209	19.92860605140846	5876.294252422237	48.53295322856227	13.0069388465487	0.0099211223648377	121.07843973038842	930	82.15358425328762	19.950138504155124	2.737183757010505	3.8431413739399787	3.81029356718001	3.8759891806999476	275.96442769062173	0.9996947896650842	71.52815432014556	717	71.52815432014556	722
AD Leo_2026-01-20_Light_B_r254_calibrated.fits	282	0	61060.51968694432	2461060.5196869443	NaN	NaN	0	1.085784	NaN	-20	20	NaN	NaN	2.9941408029511156	5.152095542612845	1.3	8	12	20	2.0876829861813104	0	0.2734624693614282	0.0100545339322224	0	0.0025415251175832	207.63597798310573	0	107.59778349995918	21636.679464852496	86.30247527237343	919.8266881028939	785.0123476716972	920.3266881028939	719.4876523283028	10.3264943921401	19.86968987926491	45170.52759623109	83.3907133656688	121.92027641707126	10.81483862026249	0.0052164854142715	370.4923325609055	4755	541.6733563383497	21.92482269503546	705	3.014133233641179	3.8038270451143648	3.94342733058178	3.66422675964695	346.26969679736146	0.9931757723120332	898.8851682217945	852.6663050561582	899.3851682217945	651.8336949438418	10.326759259515807	19.89478367634837	21636.679464852496	86.30247527237343	11.614	0.0043220746041349	250.70751906670614	2559	259.4614986680293	21.46090534979424	2.996575683122051	3.8051143976394926	3.9666652645954366	3.643563530683548	347.4309296952536	0.9912338868218908	918.0248248010453	951.0680333564976	918.5248248010453	553.4319666435024	10.325899236996712	19.928581218832775	5916.819795240268	49.66825080688102	13.02175567211672	0.0100440907547577	119.12680030238863	629	70.95298212997622	20.16346153846154	2.9717134920901174	3.6622078839986782	3.9793586570062702	3.345057110991086	351.6618115408501	0.9677938914714583	83.39071336566882	729	83.3907133656688	728
AD Leo_2026-01-20_Light_B_r255_calibrated.fits	283	0	61060.52009604173	2461060.5200960417	NaN	NaN	0	1.085583	NaN	-20	20	NaN	NaN	2.8087777425898124	4.701125054048054	1.3	8	12	20	2.0483483376770177	0	0.2724145587832064	0.0098407939982723	0	0.0024831582073337	208.1486857703387	0	109.70487421166608	21597.319745239318	85.56400343854932	920.0719069622553	785.2278085168145	920.5719069622553	719.2721914831855	10.326494763121795	19.869691607471115	44238.83399843999	69.43100963266201	120.2216733662632	10.835490465594317	0.0052036670112424	367.97719379319807	5607	637.1624758518417	22.032167832167833	715	2.8514725146256494	3.620465577253443	3.590562434231715	3.6503687202751713	308.41044980685905	0.9947512950445901	899.1407499602775	852.854710329287	899.6407499602775	651.645289670713	10.326759585183186	19.894776662220462	21597.319745239318	85.56400343854932	11.614	0.0042929584377736	252.4112813485891	2701	311.0615827064025	21.519662921348313	2.820065074781617	3.491693849872222	3.4000162460308294	3.5833714537136148	286.85043640385277	0.9960214421606648	918.2424543352978	951.2174056045258	918.7424543352978	553.2825943954742	10.325901022306901	19.928565386286696	5883.4243292992	48.2993374556882	13.025924214821677	0.0098520474921175	121.81169844611004	789	84.73770380737051	19.606849315068494	2.75479563836217	3.711424589578198	3.8581714444637334	3.5646777346926624	341.0010879530888	0.9899614865190127	69.431009632662	712	69.43100963266198	730
AD Leo_2026-01-20_Light_B_r256_calibrated.fits	284	0	61060.52050513867	2461060.5205051387	NaN	NaN	0	1.085393	NaN	-20	20	NaN	NaN	2.830323769782554	4.747103419370754	1.3	8	12	20	2.1047366215822234	0	0.2738938522548214	0.0101720241967004	0	0.0025273237805727	206.9142366241083	0	108.37307604202597	21206.826170591303	84.9106159618127	919.2494650499286	785.3735934063587	919.7494650499286	719.1264065936413	10.326493440027614	19.86970667440307	44634.783668771815	70.7957617791045	120.80843006891887	10.806005605805893	0.0052346373400699	369.4674588793889	5893	630.4725388511301	22.294117647058822	731	2.7829000981356935	3.7120785581299973	3.7560176788963573	3.668139437363637	328.9818258214448	0.9974518484084577	898.2945747386267	852.9878248974009	898.7945747386267	651.5121751025991	10.326758658610498	19.89479024715914	21206.826170591303	84.9106159618127	11.614	0.0043385303489874	249.75470888267682	2589	299.54937467528674	21.600539811066128	2.883859871257663	3.6748775519854373	3.73757703270708	3.612178071263794	337.7709442402127	0.99771576047564	917.3842287694974	951.3284042898928	917.8842287694974	553.1715957101072	10.325900169380656	19.928574369501824	5808.419313961615	48.28790681679569	13.020044289224273	0.0099725650954839	120.2872457486873	777	82.04473217033708	20.155792276964046	2.8242113399543056	3.408859884597394	3.461259333098302	3.3564604360964863	325.083034509293	0.9920512173528055	70.79576177910445	741	70.7957617791045	751
AD Leo_2026-01-20_Light_B_r257_calibrated.fits	285	0	61060.5209149071	2461060.520914907	NaN	NaN	0	1.085199	NaN	-20	20	NaN	NaN	2.9628984397235385	5.090754135377332	1.3	8	12	20	2.074136845654913	0	0.2690481605979922	0.0100002208042311	0	0.0025175898881298	207.40910488469794	0	106.86735034428163	21575.353289162023	86.02767335316895	919.1873956675149	785.0889933421809	919.6873956675149	719.4110066578191	10.326495291040315	19.86966841373169	44750.23521507287	81.41681673027821	121.29817617904821	10.821906483714837	0.0052221777324126	368.92751914931563	4979	549.6436364409054	21.90984743411928	721	2.945404631494966	3.7090025869276175	3.8356984728567136	3.582306700998521	340.320561560569	0.9922109128402646	898.2675646778662	852.6750450803606	898.7675646778662	651.8249549196394	10.326759783710546	19.894736523983465	21575.353289162023	86.02767335316895	11.614	0.0043205614135567	250.79549926439182	2546	264.99873313197634	20.974285714285713	2.973841067438064	3.8156663623641363	3.8879142317441473	3.7434184929841257	330.68781388565594	0.9947134538234977	917.3809234507897	951.1154066355595	917.8809234507897	553.3845933644405	10.325900302508156	19.928549964390484	5804.809116700884	49.13975073250968	13.039424931872865	0.0101124229115697	118.12858287171899	661	71.29742170995645	20.07443820224719	2.969449620237584	3.8558202004537696	4.024281453962213	3.6873589469453267	354.2867741089531	0.9920830376169794	81.41681673027821	700	81.41681673027823	712
AD Leo_2026-01-20_Light_B_r258_calibrated.fits	286	0	61060.52132380754	2461060.5213238075	NaN	NaN	0	1.085015	NaN	-20	20	NaN	NaN	2.862856766925147	4.929300254074869	1.3	8	12	20	2.087366428225191	0	0.2747307975434842	0.0100867681974722	0	0.0025404153952332	206.94105261071556	0	108.14404528447764	21401.778040285448	85.61797355279917	919.6767501184682	785.0659850425337	920.1767501184682	719.4340149574663	10.326496021794396	19.869683497678547	44673.35298561897	76.3344214222521	121.08872590509617	10.815003264270455	0.0052339606538172	368.9307377850512	5753	585.2320899703095	22.59481582537517	733	2.914013554408156	3.6258897794287024	3.688941437483767	3.562838121373638	339.20464736424276	0.9978389370272553	898.6505186410102	852.7271447674009	899.1505186410102	651.7728552325991	10.326763035151917	19.894783138832807	21401.778040285448	85.61797355279917	11.614	0.0043348308376826	249.9682853050397	2822	280.3686415843674	21.94956772334294	2.7781494371875652	3.6396082265943437	3.7352527614624753	3.543963691726212	336.7765615094142	0.9941896920146948	917.8505786249149	951.1785714285714	918.3505786249149	553.3214285714286	10.325901486118633	19.928594040310006	5879.727549856247	49.01788295666898	13.016731632723825	0.0099935883954704	119.95066280308008	752	77.02590050865653	20.34496644295302	2.896407309179721	3.7226818888922737	3.9511140796880704	3.494249698096477	352.7630821688036	0.9840554339814755	76.33442142225206	694	76.33442142225205	745
AD Leo_2026-01-20_Light_B_r259_calibrated.fits	287	0	61060.521732847206	2461060.521732847	NaN	NaN	0	1.084835	NaN	-20	20	NaN	NaN	2.8301935217628995	4.81993265013877	1.3	8	12	20	2.084181821119073	0	0.2715379235908543	0.0100553382957177	0	0.0025104640213523	207.27117873365498	0	108.16244378781722	21403.318661607886	85.4438204443703	919.6075278400407	784.7955008315711	920.1075278400407	719.7044991684289	10.32649588077746	19.86964996188659	44608.40766614176	72.9846974921157	120.85516246351641	10.816660991185294	0.0052256444194624	369.1063481016633	5853	611.2021998989673	22.34056987788331	737	2.777050746863064	3.666133082829714	3.738930865763588	3.5933352998958408	336.14904347467154	0.996520450427505	898.5937520487773	852.5955854498683	899.0937520487773	651.9044145501317	10.32676200773796	19.894799706992263	21403.318661607886	85.4438204443703	11.614	0.0043257202527406	250.49580590258006	3045	293.2576197074738	21.987603305785125	2.7846861415516475	3.674716806542654	3.7937483985671108	3.555685214518197	342.2176848167981	0.9936707321112368	917.7312014428413	950.9867101810107	918.2312014428413	553.5132898189893	10.325902351745812	19.928593172548055	5811.812707326388	48.46502340465439	13.029423768262703	0.0099918962775809	119.91767049818951	732	79.63056513256382	20.12101063829787	2.9288436768739885	3.6985562116550117	3.423211437403823	3.9739009859062002	80.4810402212278	0.9754638420155914	72.98469749211571	726	72.98469749211571	752
AD Leo_2026-01-20_Light_B_r260_calibrated.fits	288	0	61060.5221421062	2461060.522142106	NaN	NaN	0	1.08466	NaN	-20	20	NaN	NaN	3.0614168888466042	5.3017459527330955	1.3	8	12	20	2.104188595586931	0	0.2769203969630063	0.0102798031878657	0	0.0026307750838164	204.6915254244094	0	105.26190500530666	21257.199130597426	86.23710244616404	918.6763845105738	785.1461215064405	919.1763845105738	719.3538784935595	10.326495707393759	19.86967608078431	44729.155984723526	88.30548898218024	121.75178958151501	10.806288343862237	0.0052913411090435	367.37986471054336	4734	506.5274707187197	23.75412087912088	728	3.0546941958094873	3.923992192094008	4.027051106340721	3.8209332778472946	6.286473926636725	0.9971075970814267	897.7417360456925	852.7919610201923	898.2417360456925	651.7080389798077	10.326760648978466	19.89476645766881	21257.199130597426	86.23710244616404	11.614	0.0043957500358977	246.4971401824155	2288	240.72341793936582	23.58686730506156	3.0535542609107083	3.9566930831281466	4.109617617048153	3.8037685492081397	355.3887524539561	0.993885595575583	916.9919443427316	951.0308203350664	917.4919443427316	553.4691796649336	10.325898924097741	19.928500408250247	5886.552021566711	50.56756500743224	13.008112636256882	0.010265929813012	116.4096396712305	568	66.66122445406086	22.0225988700565	3.0760022098196167	4.042745523376093	4.0981296290721145	3.9873614176800714	327.86173421995215	0.9960163725321028	88.3054889821802	731	88.30548898218018	708
AD Leo_2026-01-20_Light_B_r261_calibrated.fits	289	0	61060.5225504511	2461060.522550451	NaN	NaN	0	1.084496	NaN	-20	20	NaN	NaN	2.9910625813741114	5.416761235320027	1.3	8	12	20	2.097537132529344	0	0.2762319574317916	0.0102396834706775	0	0.0026119679553451	204.84394254332952	0	105.75625817556877	21351.386111220032	86.52681235065755	918.7628453742786	784.7951975981962	919.2628453742786	719.7048024018038	10.32649397061097	19.869627103724763	44785.32519925533	92.17841969106865	121.90128071104368	10.809725855378252	0.0052874135806927	367.3901122123156	4557	485.8547732685274	23.18870523415978	726	2.967447249642202	4.1167603603419405	4.1355943858473685	4.0979263348365125	318.1546588852846	0.9930680799607888	897.7920816647842	852.4862662068364	898.2920816647842	652.0137337931636	10.326759294613627	19.89473703929093	21351.386111220032	86.52681235065755	11.614	0.0043910708061331	246.7603455064501	2191	231.63107138067818	22.91994177583697	2.984766688219147	4.070495364048156	4.075462368411365	4.065528359684948	315.9784622157064	0.9948923716584288	916.8941782522344	950.8534244914047	917.3941782522344	553.6465755085953	10.325900189680832	19.9285293678572	5897.935179384278	50.387659824445784	13.010815197689805	0.0102181672611536	117.051182768422	593	63.98390424950779	20.393197278911565	3.0209738062609848	4.285801060119473	4.289161481095171	4.282440639143775	315.5169913197037	0.9924482303807258	92.17841969106864	687	92.17841969106863	735
AD Leo_2026-01-20_Light_B_r262_calibrated.fits	290	0	61060.52296077553	2461060.5229607755	NaN	NaN	0	1.084329	NaN	-20	20	NaN	NaN	2.808724750363407	4.876621637377316	1.3	8	12	20	2.105479145777893	0	0.2745514295180595	0.0101898755495386	0	0.0025449681160527	206.62461828331368	0	107.88010576096808	21261.810074658086	85.29763633304442	919.3211339995365	785.0734714953353	919.8211339995365	719.4265285046647	10.326494830863732	19.869665475017737	44766.297713682914	74.7115927791364	121.18600138726512	10.805622639490124	0.0052419568604598	369.4015579458437	5411	599.1881051983694	22.909215955983495	727	2.8367311632876167	3.7703004847024086	3.83950303395817	3.7010979354466467	330.1250777050355	0.9946937931268527	898.3525188379698	852.7430149447694	898.8525188379698	651.7569850552306	10.326760221621068	19.894763361846614	21261.810074658086	85.29763633304442	11.614	0.0043470175011539	249.26611086433155	2810	284.58515317044026	22.11864406779661	2.8181268705150164	3.754247984908753	3.737593127703056	3.77090284211445	312.7553137745844	0.9871518158274524	917.4530934365049	951.1102816996555	917.9530934365049	553.3897183003445	10.325901368630756	19.928548209577507	5837.4603501388565	48.78042515267904	13.017440726725077	0.0100179262600827	119.66809087596198	708	78.13326062256029	20.415637860082306	2.7713162172875894	3.675307901763031	3.6766460784402732	3.673969725085789	315.20817984855114	0.9899581235446211	74.71159277913638	708	74.71159277913638	729
AD Leo_2026-01-20_Light_B_r263_calibrated.fits	291	0	61060.523369814735	2461060.5233698147	NaN	NaN	0	1.084169	NaN	-20	20	NaN	NaN	2.808982032501118	4.895059835352008	1.3	8	12	20	2.1062420447574812	0	0.2781144674660416	0.0102472631499914	0	0.0025792686908686	205.54191045237664	0	107.82686908527577	21068.16611793061	84.99521684352266	918.749142599278	784.3895466048986	919.249142599278	720.1104533951014	10.32649641753782	19.869688763012757	44374.65728352046	75.27762043130859	120.66732353096842	10.805229305262003	0.005269502372696	367.7437767328287	6082	589.4800742806777	22.628610729023382	727	2.848826601014377	3.7277594426734115	3.805695379957295	3.6498235053895285	342.7538343396281	0.9974284624891913	897.7572258174711	852.1240452721321	898.2572258174711	652.3759547278679	10.326762340682501	19.894820916417085	21068.16611793061	84.99521684352266	11.614	0.0043713693711171	247.87472637098378	2720	279.8729024272954	22.37142857142857	2.8862507923654155	3.6170474662406447	3.691209034841075	3.5428858976402147	339.0680927660928	0.9969706955326031	916.9647743516439	950.4013344927924	917.4647743516439	554.0986655072076	10.32590135302122	19.928580303508184	5859.361800374373	48.92966174529305	13.003441046562703	0.0100228495876827	119.75071135532698	763	77.83670321674268	20.53772290809328	2.6918687041235607	3.7261245496203514	3.7993875129370327	3.65286158630367	346.1352375707142	0.9980278458994665	75.2776204313086	735	75.2776204313086	729
AD Leo_2026-01-20_Light_B_r264_calibrated.fits	292	0	61060.52377807861	2461060.5237780786	NaN	NaN	0	1.084018	NaN	-20	20	NaN	NaN	2.91276821152441	4.90106472814067	1.3	8	12	20	2.0729483865426146	0	0.2696383965784253	0.0100521275873897	0	0.0025247700833227	206.21986425471852	0	106.79720833176542	21288.440768728356	85.36542812490718	918.6508674442488	784.6641045962209	919.1508674442488	719.8358954037791	10.32649509773042	19.86962834470648	44129.838943543466	75.46242360677198	120.32998809610909	10.822528777711307	0.0052522205641035	366.74015880643486	5649	584.792229487621	22.416666666666668	732	2.8891990741694262	3.6846265735477868	3.7770640428593243	3.5921891042362493	353.6188255036554	0.997356673108003	897.7082360312127	852.4515227507528	898.2082360312127	652.0484772492472	10.32675973504025	19.89477711539767	21288.440768728356	85.36542812490718	11.614	0.0043450341339347	249.38012069217282	2799	282.10650746735286	21.974358974358974	2.913521203355308	3.6953933503535064	3.7740233910944694	3.6167633096125438	8.822522400951064	0.9980075848521291	916.7516671297583	950.709002140182	917.2516671297583	553.790997859818	10.325902929979653	19.92853635479257	5740.181034534693	48.57029433121317	13.037045660212108	0.010119033670328	118.18295757878141	765	76.06674633783655	20.609164420485175	2.9355843570484943	3.6784159531811187	3.7590619386785242	3.597769967683713	17.582951905307183	0.9971257543706809	75.46242360677195	702	75.46242360677198	742
AD Leo_2026-01-20_Light_B_r265_calibrated.fits	293	0	61060.52418710617	2461060.524187106	NaN	NaN	0	1.083871	NaN	-20	20	NaN	NaN	2.8156708537453476	4.659710588270634	1.3	8	12	20	2.0618151129668814	0	0.2735255994523269	0.0099812715308993	0	0.0025209647965969	206.5683822531089	0	108.50036455152471	21244.570826223666	84.91363632017172	918.7479168156784	784.6295089170445	919.2479168156784	719.8704910829555	10.326495594298335	19.869629755161846	43802.37719800326	68.21309581916195	119.63527847468276	10.828375703376013	0.0052433804867364	366.1326136944858	5777	642.1402909805862	22.386702849389415	737	2.785900318832723	3.6930170011202375	3.6519691516191464	3.734064850621328	307.7763690172951	0.992062771000716	897.765749802611	852.4155437899037	898.265749802611	652.0844562100963	10.32676098866125	19.89477192089946	21244.570826223666	84.91363632017172	11.614	0.0043309912976084	250.19033157548213	2981	311.44416729808916	21.90359712230216	2.8729775596451983	3.6018440668720775	3.578579665075451	3.6251084686687034	311.9251268369152	0.9854602487037984	916.8788531653961	950.6868841318383	917.3788531653961	553.8131158681617	10.325902368563654	19.928523539750067	5810.933970350244	48.25850081126772	13.021505053759537	0.0099609191641169	120.41265005467115	760	85.18795255614059	20.860742705570292	2.788134682758122	3.382475561781823	3.3709461622291395	3.3940049613345074	313.689213256142	0.9777864368263156	68.21309581916196	695	68.21309581916199	754
AD Leo_2026-01-20_Light_B_r266_calibrated.fits	294	0	61060.52459630789	2461060.524596308	NaN	NaN	0	1.083729	NaN	-20	20	NaN	NaN	2.7045591702200205	4.5098811453181185	1.3	8	12	20	2.1077335168284432	0	0.2736411334527175	0.0101371775937693	0	0.0024991463288567	207.921139521512	0	109.493842074428	21261.198074589145	84.68741645186755	918.7792243072679	784.8547041294167	919.2792243072679	719.6452958705833	10.326495121715137	19.86964823011377	44812.9397897399	63.896940772842356	120.79252952733084	10.804460745848319	0.0052093481981499	370.99098731598633	6446	701.3315386890387	22.112903225806452	682	2.7490827967410354	3.4588953899334407	3.4521250417634333	3.465665738103448	312.59538504023834	0.9978196904093662	897.8059898120499	852.5924024640657	898.3059898120499	651.9075975359343	10.326760302131012	19.89477398326855	21261.198074589145	84.68741645186755	11.614	0.0043161046249259	251.05498508946766	3500	332.74203455489425	21.639389736477114	2.631905245507446	3.4479436905505603	3.4625724721576128	3.433314908943508	317.8850884544168	0.992876784542529	916.8811539463402	950.9101163773487	917.3811539463402	553.5898836226513	10.325902271378878	19.92854706389814	5817.938339693309	47.81505321832902	13.021046548366481	0.0098709497071255	121.67587293331945	786	91.05190748296457	20.33649932157395	2.7326894684115786	3.472482983395734	3.4927205137361494	3.452245453055319	317.42810212120946	0.9810435575220701	63.89694077284236	721	63.89694077284236	737
AD Leo_2026-01-20_Light_B_r267_calibrated.fits	295	0	61060.52500468725	2461060.5250046873	NaN	NaN	0	1.083595	NaN	-20	20	NaN	NaN	2.7704373559217816	4.81199738818737	1.3	8	12	20	2.098816512304825	0	0.2713035971633201	0.0100939111286007	0	0.0025038362715352	207.92896683604718	0	108.3551669282986	21445.583819724132	85.4075586950624	918.2875490152884	784.0754969749352	918.7875490152884	720.4245030250648	10.32649416209917	19.869698805108854	45010.345436854186	72.74457963442671	121.35444124596766	10.809063819190419	0.0052091525662091	370.89986138723026	5522	618.7450070239024	22.103988603988604	702	2.8888210119523867	3.6224189973730896	3.667957959656993	3.5768800350891863	330.1920016850209	0.9975297204389515	897.3410670436115	851.6620368248847	897.8410670436115	652.8379631751153	10.326759195746666	19.894771939419517	21445.583819724132	85.4075586950624	11.614	0.0043153834517271	251.0970240502138	2960	294.8066223971263	21.203170028818445	2.762669582750503	3.734529189894517	3.7261758522684154	3.742882527520619	312.2571456538517	0.9978101658489621	916.4479809263397	950.1042863903725	916.9479809263397	554.3957136096275	10.325899821006859	19.928591561313212	5818.264033558651	48.439368599918204	13.030361119928633	0.0099742058289411	120.11436568494983	757	79.98209712390899	19.895035460992908	2.6598214730624554	3.5942864209098833	3.710475545430061	3.4780972963897057	331.05879869063904	0.9852431894184294	72.74457963442674	694	72.74457963442674	705
AD Leo_2026-01-20_Light_B_r268_calibrated.fits	296	0	61060.52541326359	2461060.5254132636	NaN	NaN	0	1.083467	NaN	-20	20	NaN	NaN	2.8157567875534926	4.8674978506288875	1.3	8	12	20	2.1179218995576923	0	0.2744225415345503	0.0102437644730439	0	0.0025442941619125	206.7523033286174	0	107.85802429710833	21226.788412198075	85.18994545603395	917.9893454363319	784.646999987094	918.4893454363319	719.853000012906	10.326494894562522	19.869652429247964	44956.680035471756	74.43229492469135	121.35775172299996	10.79922514741802	0.0052387273566794	370.44753546593165	5616	603.9942753472501	22.1734693877551	686	2.9429841115310724	3.683055409219595	3.7181281107006527	3.6479827077385374	325.89661551205967	0.9973688161741447	897.0186377342435	852.4241987311527	897.5186377342435	652.0758012688473	10.32676000457892	19.89479096675747	21226.788412198075	85.18994545603395	11.614	0.0043486889130987	249.17011389745636	2716	285.1825062451024	22.037533512064343	2.6692153672870145	3.716749613421122	3.7460737680035514	3.687425458838692	320.9648084542765	0.9941735033114011	916.2256150122671	950.6751951990708	916.7256150122671	553.8248048009292	10.325899097240626	19.92853302966298	5825.109224691537	48.685153472172274	13.017950544530672	0.0100199677666332	119.64857475536324	829	78.26050816497367	20.27900552486188	2.835070883842391	3.450934974296879	3.7684854689009204	3.1333844796928374	358.1756820749126	0.9665612046805374	74.43229492469129	746	74.43229492469136	724
AD Leo_2026-01-20_Light_B_r269_calibrated.fits	297	0	61060.525821481366	2461060.5258214814	NaN	NaN	0	1.083341	NaN	-20	20	NaN	NaN	2.802085390883402	4.63188588506755	1.3	8	12	20	2.102235297168636	0	0.2754712704504081	0.0101160021441779	0	0.0025139384547422	207.812856028164	0	109.57757137243102	21337.906695217418	85.03258517005236	918.0322906372191	785.0208137447645	918.5322906372191	719.4791862552355	10.326492860016932	19.86967829775557	44857.30062237702	67.40088129056836	120.98959076469511	10.807296690628014	0.0052120560895288	370.75338745146354	5634	665.5298827473055	22.428571428571427	735	2.7707627757790734	3.586979589004688	3.5820507623855624	3.5919084156238132	313.07870274392735	0.9983183523760639	897.1067108997885	852.680868060766	897.6067108997885	651.819131939234	10.326757175869318	19.894776823415935	21337.906695217418	85.03258517005236	11.614	0.0043181127917606	250.93799809267023	2882	316.58201327114256	21.82	2.7962388280352246	3.6157290685419032	3.641000461199483	3.5904576758843234	325.54840676605124	0.9984919628181412	916.2101167315175	950.9490801576873	916.7101167315175	553.5509198423127	10.325898560564005	19.928535884083967	5877.980266083811	48.25762678375002	13.013809220120011	0.0098634413741209	121.80417185503052	746	87.20924939754957	20.153314917127073	2.8392545688359094	3.428737735863837	3.465916203493917	3.391559268233757	320.54412931542385	0.9872878362748465	67.40088129056836	700	67.40088129056839	724
AD Leo_2026-01-20_Light_B_r270_calibrated.fits	298	0	61060.52623019647	2461060.5262301965	NaN	NaN	0	1.083218	NaN	-20	20	NaN	NaN	2.786753120461533	5.025066748852779	1.3	8	12	20	2.0707252867505983	0	0.2662868114072899	0.0099728859510345	0	0.0024960200601576	207.63551262067736	0	106.68456382136556	21663.33523561683	86.29264152013056	917.9361895798942	785.4672196082641	918.4361895798942	719.0327803917359	10.326494164696927	19.869677284316683	44858.816067747	79.32928547448836	121.43448313249877	10.823693782657582	0.0052164970776615	369.40755962044943	5607	565.4761138895324	22.53314917127072	724	2.6802161292424875	3.7917969534160525	3.9142912095321516	3.669302697299954	346.88961607901933	0.9948237499844027	896.9488928775653	853.2116121392249	897.4488928775653	651.2883878607751	10.326759870617314	19.894809269564124	21663.33523561683	86.29264152013056	11.614	0.0043162761431946	251.044988935275	2477	273.08118440804014	22.310152990264257	2.9598847839961877	3.724178510706837	3.810882280929523	3.637474740484151	345.03201747668413	0.9971160793449655	916.1335835007683	951.4882671740321	916.6335835007683	553.0117328259679	10.325899341471267	19.928565206660426	5768.660464339598	48.94668917069573	13.050625856667168	0.0101296683184586	117.85598907869098	713	72.71791785134315	20.42718446601942	2.720158448145923	3.8310850165644803	3.8711343915062755	3.7910356416226856	334.57010073859124	0.9989031398612059	79.3292854744884	719	79.32928547448842	721
AD Leo_2026-01-20_Light_B_r271_calibrated.fits	299	0	61060.52663892368	2461060.5266389237	NaN	NaN	0	1.083103	NaN	-20	20	NaN	NaN	3.02099086867261	5.151776968053516	1.3	8	12	20	2.097546404409997	0	0.2747727372618091	0.010155700489459	0	0.0025696044329082	206.53882089050677	0	106.93192062671855	21404.66867172292	85.91235876809941	917.4799268444999	785.4297866937532	917.9799268444999	719.0702133062468	10.326492068955577	19.869673988058356	44897.28580995972	83.38040092553749	121.57263638252327	10.809721056038061	0.0052441291486241	369.30420484336844	5357	538.4632996674488	21.93371757925072	694	3.069031862515555	3.906860270480678	3.9848877438410697	3.828832797120286	348.4719539607188	0.998116948469942	896.513964437345	853.1234076496313	897.013964437345	651.3765923503687	10.32675726945314	19.89478142734362	21404.66867172292	85.91235876809941	11.614	0.0043491194816674	249.1453962927486	2475	256.71103081932	21.623430962343097	2.842007114045802	3.901956131512023	3.9359124593455377	3.8679998036785084	324.0545911369844	0.9968650652636345	915.586116155243	951.4808690197867	916.086116155243	553.0191309802133	10.325899219440066	19.928565332338273	5881.419401111398	49.67803916341475	13.01656589959271	0.0101063449095027	118.3907316020386	743	70.5371926235252	20.62449528936743	3.151933629456473	3.8130321190894834	3.967915876936893	3.6581483612420738	343.7393174160115	0.9907477595023803	83.38040092553753	717	83.3804009255375	743
